1,2.51470e-06
2,2.20427e-06
3,2.25492e-06
4,2.44925e-06
5,2.31043e-06
6,2.31284e-06
7,2.25261e-06
8,2.22484e-06
9,2.19485e-06
10,2.29132e-06
11,2.39431e-06
12,2.19513e-06
13,2.37381e-06
14,2.34640e-06
15,2.26243e-06
16,2.19781e-06
17,2.15784e-06
18,2.16736e-06
19,2.20522e-06
20,2.27145e-06
21,2.28760e-06
22,2.18606e-06
23,2.34715e-06
24,2.22695e-06
25,2.21150e-06
26,2.35261e-06
27,2.28800e-06
28,2.39478e-06
29,2.35909e-06
30,2.33379e-06
31,2.50015e-06
32,2.32244e-06
33,2.28062e-06
34,2.18060e-06
35,2.33418e-06
36,2.44091e-06
37,2.27187e-06
38,2.21157e-06
39,2.26462e-06
40,2.19369e-06
41,2.17530e-06
42,2.22424e-06
43,2.21944e-06
44,2.20744e-06
45,2.25699e-06
46,2.26780e-06
47,2.33444e-06
48,2.36593e-06
49,2.38347e-06
50,2.24753e-06
51,2.38367e-06
52,2.24919e-06
53,2.25957e-06
54,2.34669e-06
55,2.44393e-06
56,2.26687e-06
57,2.32972e-06
58,2.28768e-06
59,2.26372e-06
60,2.26467e-06
61,2.29571e-06
62,2.53327e-06
63,2.47215e-06
64,2.20219e-06
65,2.29936e-06
66,2.42034e-06
67,2.40163e-06
68,2.31190e-06
69,2.41879e-06
70,2.27195e-06
71,2.38560e-06
72,2.33387e-06
73,2.45141e-06
74,2.31303e-06
75,2.37991e-06
76,2.28629e-06
77,2.26770e-06
78,2.30055e-06
79,2.41068e-06
80,2.30910e-06
81,2.35905e-06
82,2.19673e-06
83,2.42104e-06
84,2.26861e-06
85,2.22899e-06
86,2.36982e-06
87,2.43542e-06
88,2.40754e-06
89,2.42226e-06
90,2.31632e-06
91,2.40622e-06
92,2.48409e-06
93,2.34231e-06
94,2.39433e-06
95,2.34882e-06
96,2.29416e-06
97,2.36934e-06
98,2.27771e-06
99,2.34618e-06
100,2.31780e-06
101,2.38653e-06
102,2.33452e-06
103,2.28968e-06
104,2.25955e-06
105,2.33024e-06
106,2.19642e-06
107,2.23403e-06
108,2.30733e-06
109,2.35863e-06
110,2.39894e-06
111,2.47801e-06
112,2.22816e-06
113,2.37049e-06
114,2.31818e-06
115,2.26822e-06
116,2.29647e-06
117,2.21953e-06
118,2.22143e-06
119,2.31888e-06
120,2.27007e-06
121,2.35257e-06
122,2.34750e-06
123,2.30708e-06
124,2.28098e-06
125,2.29649e-06
126,2.37664e-06
127,2.19511e-06
128,2.41121e-06
129,2.25367e-06
130,2.25971e-06
131,2.21990e-06
132,2.33055e-06
133,2.36390e-06
134,2.24129e-06
135,2.29582e-06
136,2.26164e-06
137,2.26639e-06
138,2.36870e-06
139,2.27048e-06
140,2.26575e-06
141,2.35907e-06
142,2.42159e-06
143,2.31392e-06
144,2.38156e-06
145,2.28881e-06
146,2.23924e-06
147,2.18071e-06
148,2.31044e-06
149,2.29864e-06
