1,-1.29908e-05
2,-1.23331e-05
3,-1.15527e-05
4,-1.11847e-05
5,-1.07269e-05
6,-1.02585e-05
7,-9.90721e-06
8,-9.54681e-06
9,-9.13125e-06
10,-8.81585e-06
11,-8.54235e-06
12,-8.33561e-06
13,-8.09820e-06
14,-7.75894e-06
15,-7.56082e-06
16,-7.24575e-06
17,-7.20196e-06
18,-6.97757e-06
19,-6.91177e-06
20,-6.70498e-06
21,-6.54752e-06
22,-6.20562e-06
23,-6.09469e-06
24,-6.01870e-06
25,-5.96251e-06
26,-5.97804e-06
27,-5.65777e-06
28,-5.59350e-06
29,-5.55789e-06
30,-5.48926e-06
31,-5.48045e-06
32,-5.20731e-06
33,-5.14980e-06
34,-5.08288e-06
35,-4.95893e-06
36,-5.02215e-06
37,-4.92110e-06
38,-4.82758e-06
39,-4.85237e-06
40,-4.62849e-06
41,-4.61286e-06
42,-4.49388e-06
43,-4.59527e-06
44,-4.45918e-06
45,-4.32366e-06
46,-4.35860e-06
47,-4.14860e-06
48,-4.22355e-06
49,-4.21957e-06
50,-4.16819e-06
51,-3.93419e-06
52,-3.94804e-06
53,-3.82368e-06
54,-3.84551e-06
55,-3.87882e-06
56,-3.77264e-06
57,-3.68628e-06
58,-3.67394e-06
59,-3.46280e-06
60,-3.46665e-06
61,-3.61913e-06
62,-3.46305e-06
63,-3.37082e-06
64,-3.36877e-06
65,-3.39437e-06
66,-3.27567e-06
67,-3.33974e-06
68,-3.17467e-06
69,-3.13587e-06
70,-3.13029e-06
71,-2.99195e-06
72,-3.08955e-06
73,-3.03356e-06
74,-2.85769e-06
75,-2.98098e-06
76,-2.77447e-06
77,-2.90733e-06
78,-2.96333e-06
79,-2.85049e-06
80,-2.88216e-06
81,-2.93241e-06
82,-2.60353e-06
83,-2.75466e-06
84,-2.69871e-06
85,-2.72951e-06
86,-2.73605e-06
87,-2.62981e-06
88,-2.62931e-06
89,-2.65820e-06
90,-2.53281e-06
91,-2.52788e-06
92,-2.53088e-06
93,-2.43265e-06
94,-2.57046e-06
95,-2.40067e-06
96,-2.34310e-06
97,-2.43689e-06
98,-2.36325e-06
99,-2.38958e-06
100,-2.50651e-06
101,-2.31318e-06
102,-2.32649e-06
103,-2.28240e-06
104,-2.37903e-06
105,-2.29889e-06
106,-2.24171e-06
107,-2.17036e-06
108,-2.33960e-06
109,-2.33112e-06
110,-2.15326e-06
111,-2.04480e-06
112,-2.14899e-06
113,-2.07039e-06
114,-2.01445e-06
115,-2.11679e-06
116,-2.06508e-06
117,-2.10087e-06
118,-2.02342e-06
119,-1.93193e-06
120,-1.91585e-06
121,-1.90198e-06
122,-1.95772e-06
123,-1.83505e-06
124,-1.87055e-06
125,-1.79090e-06
126,-1.82617e-06
127,-1.87324e-06
128,-1.73709e-06
129,-1.66198e-06
130,-1.64342e-06
131,-1.64149e-06
132,-1.72733e-06
133,-1.69798e-06
134,-1.59595e-06
135,-1.63745e-06
136,-1.59933e-06
137,-1.52856e-06
138,-1.43282e-06
139,-1.60757e-06
140,-1.54563e-06
141,-1.65485e-06
142,-1.38317e-06
143,-1.45802e-06
144,-1.50251e-06
145,-1.47521e-06
146,-1.29421e-06
147,-1.44083e-06
148,-1.35932e-06
149,-1.35716e-06
150,-1.34620e-06
151,-1.31977e-06
152,-1.31352e-06
153,-1.34031e-06
154,-1.23379e-06
155,-1.15703e-06
156,-1.04918e-06
157,-1.31830e-06
158,-1.14216e-06
159,-1.18902e-06
160,-1.09424e-06
161,-1.22854e-06
162,-1.21310e-06
163,-1.18008e-06
164,-1.08022e-06
165,-9.91376e-07
166,-9.76785e-07
167,-9.91915e-07
168,-8.30831e-07
169,-8.89370e-07
170,-8.63658e-07
171,-9.18739e-07
172,-8.41006e-07
173,-9.86001e-07
174,-8.40179e-07
175,-8.12215e-07
176,-9.22536e-07
177,-8.59417e-07
178,-7.92112e-07
179,-9.97321e-07
180,-8.63969e-07
181,-7.44941e-07
182,-7.54656e-07
183,-6.55216e-07
184,-6.95966e-07
185,-6.87556e-07
186,-8.28470e-07
187,-6.58203e-07
188,-6.87668e-07
189,-5.94765e-07
190,-6.18351e-07
191,-6.01977e-07
192,-6.37046e-07
193,-6.10318e-07
194,-6.18609e-07
195,-4.10665e-07
196,-5.38117e-07
197,-5.83176e-07
198,-6.59724e-07
199,-4.66763e-07
200,-4.02808e-07
201,-4.58966e-07
202,-3.53579e-07
203,-3.19528e-07
204,-3.49046e-07
205,-2.90659e-07
206,-3.30126e-07
207,-2.76662e-07
208,-2.59145e-07
209,-4.05461e-07
210,-2.27486e-07
211,-1.79998e-07
212,-1.91036e-07
213,-3.62311e-07
214,-2.07333e-07
215,-1.59885e-07
216,-2.13646e-07
217,-1.09687e-07
218,-2.47427e-07
219,-2.91112e-07
220,-1.47175e-07
221,-1.25745e-07
222,-1.88637e-07
223,2.43401e-08
224,-9.57171e-08
225,-1.37998e-07
226,-9.45121e-09
227,-3.66159e-08
228,1.36026e-07
229,1.19497e-07
230,-5.30252e-08
231,-1.86647e-08
232,-4.38051e-08
233,-5.05450e-08
234,-1.70146e-07
235,-1.88707e-07
236,-1.56020e-07
237,-2.33868e-08
238,4.74958e-09
