1,-1.25350e-05
2,-1.20461e-05
3,-1.15613e-05
4,-1.10112e-05
5,-1.05578e-05
6,-1.02630e-05
7,-9.70149e-06
8,-9.33361e-06
9,-8.99384e-06
10,-8.69671e-06
11,-8.64648e-06
12,-8.13266e-06
13,-8.09671e-06
14,-7.77370e-06
15,-7.74220e-06
16,-7.36790e-06
17,-7.16530e-06
18,-7.17999e-06
19,-6.81869e-06
20,-6.64879e-06
21,-6.64596e-06
22,-6.49070e-06
23,-6.40949e-06
24,-6.21720e-06
25,-6.07684e-06
26,-6.00829e-06
27,-5.83413e-06
28,-5.70202e-06
29,-5.75871e-06
30,-5.59162e-06
31,-5.59630e-06
32,-5.37029e-06
33,-5.24534e-06
34,-5.49363e-06
35,-5.16036e-06
36,-5.02637e-06
37,-5.17659e-06
38,-5.08925e-06
39,-4.83720e-06
40,-4.88639e-06
41,-4.76597e-06
42,-4.77150e-06
43,-4.59277e-06
44,-4.78095e-06
45,-4.49380e-06
46,-4.57731e-06
47,-4.33441e-06
48,-4.43990e-06
49,-4.30607e-06
50,-4.27244e-06
51,-4.25737e-06
52,-4.24375e-06
53,-4.14562e-06
54,-4.16770e-06
55,-4.10341e-06
56,-3.99241e-06
57,-4.11913e-06
58,-3.84162e-06
59,-4.03218e-06
60,-3.81007e-06
61,-3.93468e-06
62,-3.77784e-06
63,-3.74954e-06
64,-3.76975e-06
65,-3.58953e-06
66,-3.57336e-06
67,-3.53654e-06
68,-3.41502e-06
69,-3.49690e-06
70,-3.62176e-06
71,-3.34128e-06
72,-3.35013e-06
73,-3.33078e-06
74,-3.44158e-06
75,-3.40096e-06
76,-3.24979e-06
77,-3.27902e-06
78,-3.21756e-06
79,-3.18138e-06
80,-3.23967e-06
81,-3.20739e-06
82,-3.17646e-06
83,-3.07222e-06
84,-3.07960e-06
85,-2.88104e-06
86,-2.97167e-06
87,-2.94961e-06
88,-2.82222e-06
89,-2.80020e-06
90,-2.80306e-06
91,-2.85677e-06
92,-2.72367e-06
93,-2.88811e-06
94,-2.59015e-06
95,-2.79532e-06
96,-2.48841e-06
97,-2.60822e-06
98,-2.57310e-06
99,-2.50697e-06
100,-2.53420e-06
101,-2.62163e-06
102,-2.53635e-06
103,-2.58068e-06
104,-2.51392e-06
105,-2.38464e-06
106,-2.44948e-06
107,-2.32048e-06
108,-2.31896e-06
109,-2.36827e-06
110,-2.34909e-06
111,-2.21745e-06
112,-2.29679e-06
113,-2.35646e-06
114,-2.34696e-06
115,-2.06757e-06
116,-2.28269e-06
117,-2.19839e-06
118,-2.13895e-06
119,-2.08742e-06
120,-1.96402e-06
